Rank,Name,Year,Genre,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
10967,ATARI CLASSICS EVOLVED,1/1/2007,Misc,0.08,0,0,0.01,0.09
10968,PILLOW PETS,1/1/2011,Adventure,0.09,0,0,0.01,0.09
10969,SINGSTAR: MADE IN GERMANY,1/1/2009,Misc,0,0.07,0,0.02,0.09
10970,KAWASAKI QUAD BIKES,1/1/2007,Racing,0.07,0.01,0,0.01,0.09
10972,RAPID RELOAD,1/1/1995,Shooter,0,0,0.09,0.01,0.09
10973,NEW LEGENDS,1/1/2002,Action,0.07,0.02,0,0,0.09
10976,ISLAND XTREME STUNTS,1/1/2002,Action,0.04,0.03,0,0.01,0.09
10977,FIGHTING FANTASY: THE WARLOCK OF FIRETOP MOUNTAIN,1/1/2009,Role-Playing,0.09,0,0,0.01,0.09
10978,AGASSI TENNIS GENERATION,1/1/2003,Sports,0.04,0.03,0,0.01,0.09
10980,METAL SLUG X,1/1/2001,Shooter,0.05,0.03,0,0.01,0.09
10982,AMERICAN IDOL,1/1/2008,Shooter,0.42,0.27,0,0.07,0.77
10983,DRIVER: RENEGADE,1/1/2011,Racing,0.05,0.04,0,0.01,0.09
10984,RUNNING WILD,1/1/1997,Racing,0.05,0.03,0,0.01,0.09
10985,ROMANCE OF THE THREE KINGDOMS X,1/1/2005,Strategy,0.04,0.03,0,0.01,0.09
10986,BRIGANDINE: THE LEGEND OF FORSENA,1/1/1998,Strategy,0.05,0.03,0,0.01,0.09
10990,SOUND NOVEL MACHI,1/1/1998,Adventure,0,0,0.09,0,0.09
10991,FIFA 2001: MAJOR LEAGUE SOCCER,1/1/2000,Sports,0,0,0.09,0,0.09
10992,I LOVE PUPPIES,1/1/2010,Simulation,0.09,0,0,0.01,0.09
10993,JIKKYOU POWERFUL PRO YAKYUU 14 KETTEIBAN,1/1/2007,Sports,0,0,0.09,0,0.09
10994,POKEMON RUMBLE WORLD,1/1/2015,Action,0,0.01,0.08,0,0.09
10996,BEATERATOR,1/1/2009,Misc,0.06,0.02,0,0.02,0.09
10997,SKIES OF ARCADIA,1/1/2000,Role-Playing,0,0,0.09,0,0.09
10998,NASCAR: DIRT TO DAYTONA,1/1/2002,Racing,0.07,0.02,0,0,0.09
11001,CAKE MANIA: MAIN STREET,1/1/2011,Simulation,0.09,0,0,0.01,0.09
11002,ROAD TRIP,1/1/2002,Racing,0.04,0.03,0,0.01,0.09
11003,BLOOD OF BAHAMUT,1/1/2009,Role-Playing,0,0,0.09,0,0.09
11005,DAGEDAR,1/1/2011,Action,0.09,0,0,0.01,0.09
11006,QUIZ MAGIC ACADEMY DS: FUTATSU NO JIKUU KOKU,1/1/2010,Misc,0,0,0.09,0,0.09
11007,LILIE NO ATELIER: SALBURG NO RENKINJUTSUSHI 3,1/1/2001,Role-Playing,0,0,0.09,0,0.09
11009,TOP GUN: FIRESTORM ADVANCE,1/1/2002,Shooter,0.07,0.02,0,0,0.09
11011,PROJECT EDEN,1/1/2001,Action,0.04,0.03,0,0.01,0.09
11014,NERF N-STRIKE: DOUBLE BLAST BUNDLE,1/1/2010,Shooter,0.09,0,0,0,0.09
11016,SEGA CASINO,1/1/2005,Misc,0.08,0,0,0.01,0.09
11018,GHOSTHUNTER,1/1/2003,Action,0.04,0.03,0,0.01,0.09
11019,JUNIOR MYSTERY QUEST,1/1/2011,Puzzle,0.07,0.01,0,0.01,0.09
11021,FAMILY GAMESHOW,1/1/2009,Misc,0.08,0,0,0.01,0.09
11022,GREAT PARTY GAMES,1/1/2010,Misc,0,0.08,0,0.01,0.09
11023,SEVEN: MOLMORTH NO KIHEITAI,1/1/2000,Action,0,0,0.09,0,0.09
11024,DORAEMON: NOBITA TO MIDORI NO KYOJINDEN DS,1/1/2008,Platform,0,0,0.09,0,0.09
11026,HELLO KITTY'S CUBE FRENZY,1/1/1998,Puzzle,0.05,0.03,0,0.01,0.09
11028,SPECTRAL FORCE GENESIS,1/1/2008,Role-Playing,0.08,0,0.01,0.01,0.09
11029,JIKKYOU POWERFUL PRO YAKYUU 9 KETTEIBAN,1/1/2002,Sports,0,0,0.09,0,0.09
11030,AGATHA CHRISTIE: EVIL UNDER THE SUN,1/1/2008,Adventure,0.07,0.02,0,0.01,0.09
11031,WORLD CHAMPIONSHIP GAMES: A TRACK & FIELD EVENT,1/1/2008,Sports,0.08,0,0,0.01,0.09
11032,ASTRO BOY: OMEGA FACTOR,1/1/2003,Action,0.06,0.02,0,0,0.09
11033,KARAOKE JOYSOUND WII SUPER DX: HITORI DE MINNA DE UTAI HOUDAI!,1/1/2010,Misc,0,0,0.09,0,0.09
11034,FULLMETAL ALCHEMIST: DUAL SYMPATHY,1/1/2005,Role-Playing,0.05,0,0.04,0,0.09
11036,LAST REBELLION,1/1/2010,Role-Playing,0.06,0.01,0.01,0.01,0.09
11039,JIKKYOU POWERFUL PRO YAKYUU PORTABLE 2,1/1/2007,Sports,0,0,0.09,0,0.09
11040,READING TRAINING,1/1/2007,Misc,0.01,0,0.08,0,0.09
11041,KAWASHIMA RYUUTA KYOUJU KANSHUU NOURYOKU TRAINER PORTABLE 2,1/1/2006,Misc,0,0,0.09,0,0.09
11044,CARNIVAL GAMES: WILD WEST 3D,1/1/2011,Misc,0.06,0.02,0,0.01,0.09
11045,OCHAKEN NO HEYA DS 2,1/1/2007,Simulation,0,0,0.09,0,0.09
11046,RATCHET & CLANK FUTURE: QUEST FOR BOOTY,1/1/2008,Platform,0.01,0.06,0,0.02,0.09
11047,V-RALLY EDITION 99,1/1/1998,Racing,0.07,0.02,0,0,0.09
11048,SAIKYOU HABU SHOGI,1/1/1996,Misc,0,0,0.06,0.03,0.09
11049,CASTLEVANIA DRACULA X,1/1/1995,Platform,0.03,0.01,0.05,0,0.09
11050,GOLDEN NUGGET 64,1/1/1998,Misc,0.07,0.02,0,0,0.09
11051,ROBOTRON 64,1/1/1998,Shooter,0.07,0.02,0,0,0.09
11055,NARUTO RPG 3: REJIUU VS KONOHA SHOUTAI,1/1/2006,Role-Playing,0,0,0.09,0,0.09
11056,TUNNEL B1,1/1/1996,Action,0.05,0.03,0,0.01,0.09
11057,2-IN-1 GAME PACK: SPIDER-MAN & SPIDER-MAN 2,1/1/2005,Platform,0.06,0.02,0,0,0.09
11059,GO PLAY: CITY SPORTS,1/1/2009,Sports,0.08,0,0,0.01,0.09
11060,PORSCHE CHALLENGE,1/1/1997,Racing,0.05,0.03,0,0.01,0.09
11061,DRAGON BALL Z: SHIN BUTOUDEN,1/1/1995,Fighting,0,0,0.09,0,0.09
11063,SUPER ROBOT TAISEN MX PORTABLE,1/1/2005,Strategy,0,0,0.09,0,0.09
11064,MIMANA IYAR CHRONICLE,1/1/2009,Role-Playing,0.07,0,0.01,0.01,0.09
11066,SHIN KEN TO MAH? TO GAKUENMONO. TOKI NO GAKUEN,1/1/2012,Role-Playing,0,0,0.09,0,0.09
11071,"SAIYUUKI: KINKAKU, GINKAKU NO INBOU",1/1/2007,Role-Playing,0,0,0.09,0,0.09
11072,BLEACH: HEAT THE SOUL 6,1/1/2009,Fighting,0,0,0.09,0,0.09
11073,ROARY THE RACING CAR,1/1/2009,Misc,0,0.08,0,0.01,0.09
11075,MUGEN KEITAI DISGAEA,1/1/2007,Role-Playing,0,0,0.09,0,0.09
11076,WANTED: WEAPONS OF FATE,1/1/2009,Misc,0.31,0.25,0.01,0.09,0.67
11082,PACHITTE CHONMAGE TATSUJIN 10: PACHINKO FUYU NO SONATA,1/1/2007,Misc,0,0,0.09,0,0.09
11084,THE SIMS 2: APARTMENT LIFE,1/1/2008,Simulation,0,0.07,0,0.02,0.09
11085,MLB SUPERSTARS,1/1/2008,Sports,0.08,0,0,0.01,0.09
11086,CAPTAIN TSUBASA: ARATANARU DENSETSU JOSHOU,1/1/2002,Sports,0,0,0.08,0.01,0.09
11088,BLOOD: THE LAST VAMPIRE (JOUKAN),1/1/2000,Adventure,0,0,0.09,0,0.09
11089,CLOCKWORK KNIGHT,1/1/1994,Platform,0,0,0.09,0,0.09
11092,PRINNY: CAN I REALLY BE THE HERO?,1/1/2008,Platform,0.02,0.01,0.05,0.01,0.09
11093,SIDEWINDER MAX,1/1/2000,Simulation,0,0,0.09,0,0.09
11094,THE $1 PYRAMID,1/1/2011,Misc,0.08,0,0,0.01,0.09
11096,KENKA BANCHOU 2: FULL THROTTLE,1/1/2007,Action,0,0,0.09,0,0.09
11097,ZOIDS ASSAULT,1/1/2007,Strategy,0.08,0,0,0.01,0.09
11099,DARK ANGEL: VAMPIRE APOCALYPSE,1/1/2001,Role-Playing,0.04,0.03,0,0.01,0.09
11102,MOMU-CHAN DIET WII: FIGUROBICS BY CHON DAYON,1/1/2010,Misc,0,0,0.09,0,0.09
11105,MAD DOG MCCREE: GUNSLINGER PACK,1/1/2009,Shooter,0.08,0,0,0.01,0.09
11106,NO MORE HEROES: RED ZONE,1/1/2011,Action,0,0,0.09,0,0.09
11107,GAME HITS!,1/1/2010,Misc,0.07,0.01,0,0.01,0.09
11108,BAKUGAN: RISE OF THE RESISTANCE,1/1/2011,Strategy,0.06,0.02,0,0.01,0.09
11115,CRYSIS: MAXIMUM EDITION,1/1/2009,Shooter,0,0.07,0,0.02,0.09
11116,CRAYON SHIN-CHAN SHOKKUGAN! DENSETSU O YOBU OMAKE DAIKETSUSEN!!,1/1/2010,Action,0,0,0.09,0,0.09
11117,WACKY WORLD OF SPORTS,1/1/2009,Sports,0.08,0,0,0.01,0.09
11118,KURIKIN: NANO ISLAND STORY,1/1/2007,Role-Playing,0,0,0.09,0,0.09
11119,TRANSWORLD SNOWBOARDING,1/1/2002,Sports,0.07,0.02,0,0,0.09
11122,DATA EAST ARCADE CLASSICS,1/1/2010,Misc,0.08,0,0,0.01,0.09
11125,CRIMSON SEA,1/1/2002,Action,0.04,0.01,0.04,0,0.09
11126,NARUTO SHIPPUDEN: GEKITO NINJA TAISEN! EX 2,1/1/2007,Fighting,0,0,0.09,0,0.09
11127,THE WEAKEST LINK,1/1/2001,Misc,0.05,0.03,0,0.01,0.09
11128,DREAMER SERIES: TEACHER,1/1/2009,Simulation,0.08,0,0,0.01,0.09
11129,LETHAL ENFORCERS,1/1/1993,Shooter,0,0,0.09,0,0.09
11131,NBA LIVE 2004,1/1/2012,Strategy,2.22,0.27,0,0.3,2.81
11132,EL TIGRE: THE ADVENTURES OF MANNY RIVERA,1/1/2007,Platform,0.08,0,0,0.01,0.09
11133,IKARUGA,1/1/2003,Shooter,0.07,0.02,0,0,0.09
11134,GOLDEN AXE: BEAST RIDER,1/1/2011,Adventure,0.32,0.25,0,0.09,0.65
11135,HYPERDIMENSION NEPTUNIA RE;BIRTH 2,1/1/2014,Action,0.05,0.02,0,0.02,0.09
11137,NOBUNAGA'S AMBITION: IRON TRIANGLE,1/1/2006,Strategy,0.04,0.03,0,0.01,0.09
11140,HARVEST MOON: BOY & GIRL,1/1/2005,Simulation,0.08,0,0,0.01,0.09
11141,MAHJONG CUB3D,1/1/2011,Puzzle,0.07,0,0.02,0,0.09
11147,MLB 2K9 FANTASY ALL-STARS,1/1/2009,Sports,0.08,0,0,0.01,0.09
11148,ROLLERCOASTER TYCOON 3: PLATINUM,1/1/2005,Strategy,0.01,0.06,0,0.01,0.09
11149,AGE OF MYTHOLOGY,1/1/2002,Strategy,0.02,0.06,0,0.01,0.09
11153,DIGIMON WORLD RE:DIGITIZE DECODE,1/1/2013,Role-Playing,0,0,0.09,0,0.09
11159,MY STOP SMOKING COACH: ALLEN CARR'S EASYWAY,1/1/2008,Misc,0.07,0.01,0,0.01,0.09
11160,STAR WARS: EMPIRE AT WAR,1/1/2006,Strategy,0.01,0.06,0,0.02,0.09
11164,SOTSUGYOU CROSSWORLD,1/1/1996,Simulation,0,0,0.08,0.01,0.09
11166,TOM CLANCY'S SPLINTER CELL: CONVICTION,1/1/2003,Action,1.2,0.71,0.04,0.21,2.17
11167,BOMBERMAN LAND TOUCH!,1/1/2006,Puzzle,0.04,0,0.04,0,0.09
11170,BLEACH GC: TASOGARE NI MAMIERU SHINIGAMI,1/1/2005,Fighting,0,0,0.08,0,0.09
11172,F.E.A.R. FILES,1/1/2007,Shooter,0.07,0.01,0,0.01,0.09
11174,TEAM ELIMINATION GAMES,1/1/2009,Misc,0.08,0,0,0.01,0.09
11175,SPECTRAL FORCE 3,1/1/2006,Role-Playing,0.08,0,0,0.01,0.09
11176,CHOU JIGEN GAME NEPTUNE MK-II,1/1/2011,Role-Playing,0,0,0.09,0,0.09
11177,BELLA SARA,1/1/2008,Misc,0.04,0.03,0,0.01,0.09
11178,JIKKYOU POWERFUL PRO YAKYUU 2000 KETTEIBAN,1/1/2000,Sports,0,0,0.08,0.01,0.09
11182,FIRE PRO WRESTLING RETURNS,1/1/2005,Sports,0.04,0.03,0,0.01,0.09
11183,BRAIN VOYAGE,1/1/2008,Puzzle,0.06,0.02,0,0.01,0.09
11189,ROLLCAGE STAGE II,1/1/2000,Racing,0.05,0.03,0,0.01,0.09
11190,SAMURAI WARRIORS 2: XTREME LEGENDS,1/1/2007,Action,0.04,0.03,0,0.01,0.09
11191,KARAOKE JOYSOUND WII DX,1/1/2009,Misc,0,0,0.09,0,0.09
11192,SLOANE TO MACHALE NO NAZO NO MONOGATARI 2,1/1/2009,Puzzle,0,0,0.09,0,0.09
11194,INVASION FROM BEYOND,1/1/1998,Shooter,0.05,0.03,0,0.01,0.09
11197,COUNTER-STRIKE: SOURCE,1/1/2004,Shooter,0,0.07,0,0.02,0.09
11198,MY MAKE-UP,1/1/2008,Misc,0.08,0,0,0.01,0.09
11204,MAHJONG MASTER,1/1/1996,Misc,0,0,0.09,0,0.09
11212,L: THE PROLOGUE TO DEATH NOTE - RASEN NO WANA,1/1/2008,Adventure,0,0,0.09,0,0.09
11222,WIZARDRY: TALE OF THE FORSAKEN LAND,1/1/2001,Role-Playing,0.04,0.03,0,0.01,0.09
11224,CHARLOTTE'S WEB,1/1/2006,Action,0.08,0,0,0.01,0.09
11225,CHUCHU ROCKET!,1/1/2001,Strategy,0.06,0.02,0,0,0.09
11228,YS I & II CHRONICLES,1/1/2009,Role-Playing,0.05,0,0.03,0.01,0.09
11229,CODENAME TENKA,1/1/1997,Shooter,0.05,0.03,0,0.01,0.09
11231,SAVAGE SKIES,1/1/2002,Shooter,0.04,0.03,0,0.01,0.09
11233,1 VS. 100,1/1/2008,Misc,0.08,0,0,0.01,0.09
11238,JUST DANCE WII U,1/1/2014,Misc,0,0,0.09,0,0.09
11239,CYBERIA,1/1/1995,Action,0.05,0.03,0,0.01,0.09
11241,MILLION GOD,1/1/2002,Misc,0,0,0.09,0,0.09
11244,YS VIII: LACRIMOSA OF DANA,1/1/2016,Role-Playing,0,0,0.09,0,0.09
11245,BUILD 'N RACE,1/1/2009,Racing,0.08,0,0,0.01,0.09
11246,THE KING OF FIGHTERS XIII,1/1/2012,Role-Playing,0.4,0.14,0.05,0.06,0.64
11247,ASTRO BOY,1/1/2004,Action,0.04,0.03,0,0.01,0.09
11248,WING COMMANDER IV: THE PRICE OF FREEDOM,1/1/1997,Simulation,0.05,0.03,0,0.01,0.09
11250,METROPOLISMANIA,1/1/2001,Strategy,0.04,0.03,0,0.01,0.09
11251,SHIN MEGAMI TENSEI: DEVIL SUMMONER - RAIDOU KUZUNOHA VS. THE SOULLESS ARMY,1/1/2006,Role-Playing,0,0,0.09,0,0.09
11254,KUROKO'S BASKETBALL: TIES TO FUTURE,1/1/2015,Action,0,0,0.08,0,0.08
11256,PRINCESS MAKER 2,1/1/1995,Simulation,0,0,0.08,0,0.08
11257,EPHEMERAL FANTASIA,1/1/2000,Role-Playing,0.04,0.03,0,0.01,0.08
11260,CHAMELEON,1/1/2006,Puzzle,0.07,0,0,0.01,0.08
11261,AIBOU DS,1/1/2009,Adventure,0,0,0.08,0,0.08
11262,ULTIMATE CARD GAMES DS,1/1/2008,Strategy,0.08,0,0,0.01,0.08
11268,BLEACH: HEAT THE SOUL 5,1/1/2008,Fighting,0,0,0.08,0,0.08
11269,KOUDELKA,1/1/1999,Role-Playing,0.05,0.03,0,0.01,0.08
11270,DISGAEA INFINITE,1/1/2010,Adventure,0.07,0,0.01,0.01,0.08
11271,VIRTUA FIGHTER CG PORTRAIT SERIES VOL.2: JACKY BRYANT,1/1/1995,Misc,0,0,0.08,0,0.08
11276,ANIMAL PLANET: EMERGENCY VETS,1/1/2009,Simulation,0.08,0,0,0.01,0.08
11277,MARTIAN PANIC,1/1/2010,Adventure,0.08,0,0,0,0.08
11278,AMERICA'S ARMY: TRUE SOLDIERS,1/1/2007,Shooter,0.08,0,0,0.01,0.08
11279,PACHITTE CHONMAGE TATSUJIN 13: PACHINKO HISSATSU SHIGOTOJIN III,1/1/2007,Misc,0,0,0.08,0,0.08
11282,WRECKIN CREW,1/1/1998,Racing,0.05,0.03,0,0.01,0.08
11284,FAMICOM MINI: MARIO BROS.,1/1/2004,Platform,0,0,0.08,0,0.08
11288,RESCUE HEROES: BILLY BLAZES,1/1/2003,Action,0.06,0.02,0,0,0.08
11290,BATTLEFIELD 2,1/1/2005,Shooter,0,0.07,0,0.02,0.08
11292,SEGA GT ONLINE,1/1/2003,Racing,0.06,0.02,0,0,0.08
11293,DERBY TSUKU: DERBY UMA O TSUKUROU!,1/1/2000,Sports,0,0,0.08,0,0.08
11294,CAPTAIN TSUBASA: NEW KICK OFF,1/1/2010,Sports,0,0.02,0.06,0,0.08
11296,ZHUZHU BABIES,1/1/2011,Simulation,0.07,0.01,0,0.01,0.08
11303,THE KING OF FIGHTERS '98: DREAM MATCH NEVER ENDS,1/1/1999,Fighting,0.05,0.03,0,0.01,0.08
11305,ELEBITS: THE ADVENTURES OF KAI AND ZERO,1/1/2008,Adventure,0.07,0,0,0.01,0.08
11309,WILDLIFE PARK 3,1/1/2011,Simulation,0,0.07,0,0.02,0.08
11310,101-IN-1 SPORTS MEGAMIX,1/1/2010,Sports,0.08,0,0,0.01,0.08
11313,WARRIORS OROCHI 3 HYPER,1/1/2012,Action,0.04,0.02,0.02,0.01,0.08
11314,ZOIDS: LEGACY,1/1/2003,Role-Playing,0.06,0.02,0,0,0.08
11315,KIDOU SENSHI GUNDAM 00,1/1/2008,Action,0,0,0.08,0,0.08
11319,ONIMUSHA TACTICS,1/1/2003,Strategy,0.06,0.02,0,0,0.08
11320,BOMBERMAN JETTERS,1/1/2002,Puzzle,0.06,0.02,0,0,0.08
11322,SPORTS COLLECTION,1/1/2010,Sports,0.06,0.01,0,0.01,0.08
11323,KONAMI CLASSICS VOL. 1,1/1/2009,Misc,0.08,0,0,0.01,0.08
11324,PAC-MAN POWER PACK,1/1/2008,Misc,0.04,0.03,0,0.01,0.08
11327,ULTIMATE BRAIN GAMES,1/1/2003,Misc,0.06,0.02,0,0,0.08
11329,THE SEVEN DEADLY SINS: UNJUST SIN,1/1/2015,Adventure,0,0,0.08,0,0.08
11331,GUNDAM SEED: BATTLE ASSAULT,1/1/2004,Fighting,0.06,0.02,0,0,0.08
11332,CHIBI MARUKO-CHAN: HARIKIRI 365-NICHI NO MAKI,1/1/1991,Misc,0,0,0.08,0,0.08
11336,PHANTOM BRAVE: THE HERMUDA TRIANGLE,1/1/2010,Role-Playing,0.05,0,0.03,0.01,0.08
11337,FAMICOM MINI: ADVENTURE ISLAND,1/1/2004,Action,0,0,0.08,0,0.08
11339,RTX RED ROCK,1/1/2003,Shooter,0.04,0.03,0,0.01,0.08
11340,NANO ASSAULT,1/1/2011,Shooter,0.08,0,0,0.01,0.08
11341,X REBIRTH,1/1/2013,Simulation,0,0.08,0,0.01,0.08
11343,TOKIMEKI MEMORIAL: GIRL'S SIDE,1/1/2002,Adventure,0,0,0.08,0,0.08
11344,NARUTO SHIPPUDEN: SHINOBI RUMBLE,1/1/2010,Fighting,0.03,0,0.05,0,0.08
11345,SHINING FORCE: RESURRECTION OF THE DARK DRAGON,1/1/2004,Role-Playing,0.06,0.02,0,0,0.08
11346,SHINING SOUL II,1/1/2003,Role-Playing,0.06,0.02,0,0,0.08
11347,OREGA KANTOKU DA! GEKITOU PENNANT RACE,1/1/2000,Sports,0,0,0.08,0,0.08
11349,NIKOLI'S PENCIL PUZZLE,1/1/2011,Puzzle,0.05,0.03,0,0.01,0.08
11352,METAL SLUG ADVANCE,1/1/2004,Shooter,0.06,0.02,0,0,0.08
11354,GRADIUS GALAXIES,1/1/2001,Shooter,0.06,0.02,0,0,0.08
11356,MORTAL KOMBAT KOLLECTION,1/1/2008,Fighting,0.04,0.03,0,0.01,0.08
11357,BLADES OF BLOOD: SAMURAI SHODOWN III,1/1/1995,Fighting,0.05,0.03,0,0.01,0.08
11359,PUCHI PUCHI VIRUS,1/1/2007,Puzzle,0.08,0,0,0.01,0.08
11360,GUNDAM THE 3D BATTLE,1/1/2011,Action,0,0,0.08,0,0.08
11361,PETZ: DOGZ FAMILY,1/1/2009,Simulation,0.05,0.02,0,0.01,0.08
11365,GODZILLA GENERATIONS,1/1/1998,Action,0,0,0.08,0,0.08
11366,STRIDER 2,1/1/2000,Platform,0.05,0.03,0,0.01,0.08
11368,FORBIDDEN SIREN 2,1/1/2006,Action,0,0,0.08,0,0.08
11369,BOARD GAME CLASSICS,1/1/2005,Misc,0.06,0.02,0,0,0.08
11372,SHIN MEGAMI TENSEI: DIGITAL DEVIL SAGA 2,1/1/2005,Role-Playing,0.04,0.03,0,0.01,0.08
11373,DEATH JR. AND THE SCIENCE FAIR OF DOOM,1/1/2007,Platform,0.08,0,0,0.01,0.08
11377,DREAM DAY: WEDDING DESTINATIONS,1/1/2009,Simulation,0.08,0,0,0.01,0.08
11380,IRON MAN / X-O MANOWAR IN HEAVY METAL,1/1/1996,Platform,0.05,0.03,0,0.01,0.08
11381,DERBY STALLION 98,1/1/1998,Sports,0,0,0.08,0,0.08
11383,EXIT,1/1/2005,Puzzle,0.07,0,0,0.01,0.08
11385,ROBOTRON X,1/1/1996,Shooter,0.05,0.03,0,0.01,0.08
11386,PRETTY RHYTHM: MY DECO RAINBOW WEDDING,1/1/2013,Misc,0,0,0.08,0,0.08
11387,KAMEN RIDER: TRAVELERS SENKI,1/1/2013,Action,0,0,0.08,0,0.08
11388,SUSHI ACADEMY,1/1/2009,Action,0.08,0,0,0.01,0.08
11389,J-LEAGUE WINNING ELEVEN 2009: CLUB CHAMPIONSHIP,1/1/2009,Sports,0,0,0.08,0,0.08
11390,THE SIMS 2: IKEA HOME STUFF,1/1/2008,Simulation,0,0.07,0,0.02,0.08
11391,GRAND PRIX CHALLENGE,1/1/2002,Racing,0.04,0.03,0,0.01,0.08
11392,SUPER ROBOT TAISEN OG SAGA: ENDLESS FRONTIER,1/1/2008,Role-Playing,0.08,0,0,0.01,0.08
11393,MEITANTEI CONAN & KINDAICHI SHOUNEN NO JIKENBOU: MEGURI AU FUTARI NO MEITANTEI,1/1/2009,Adventure,0,0,0.08,0,0.08
11394,SMART BOMB,1/1/2005,Puzzle,0.07,0,0,0.01,0.08
11396,POPOLOCROIS (JP SALES),1/1/2005,Role-Playing,0,0,0.08,0,0.08
11397,KEN TO MAHOU TO GAKUEN MONO. 2,1/1/2009,Role-Playing,0,0,0.08,0,0.08
11399,KAIJUU BUSTERS POWERED,1/1/2011,Action,0,0,0.08,0,0.08
11401,INITIAL D: EXTREME STAGE,1/1/2008,Racing,0,0,0.08,0,0.08
11402,PINOBEE: WINGS OF ADVENTURE,1/1/2001,Platform,0.06,0.02,0,0,0.08
11403,STATE OF EMERGENCY 2,1/1/2006,Shooter,0.04,0.03,0,0.01,0.08
11404,GINTAMA GIN-OH QUEST: GIN-SAN GA TENSHOKU SHITARI SEKAI WO SUKUTTARI,1/1/2007,Role-Playing,0,0,0.08,0,0.08
11405,MY ENGLISH COACH: PARA HISPANOPARLANTES,1/1/2009,Misc,0.08,0,0,0.01,0.08
11406,NINJABREAD MAN,1/1/2007,Action,0.07,0,0,0.01,0.08
11410,FATAL FRAME III: THE TORMENTED,1/1/2005,Action,0.04,0.03,0,0.01,0.08
11413,SEVEN SAMURAI 20XX,1/1/2004,Action,0.04,0.03,0,0.01,0.08
11414,10 MINUTE SOLUTION,1/1/2010,Sports,0.06,0.01,0,0.01,0.08
11415,"HISSHOU PACHINKO*PACHI-SLOT KOURYAKU SERIES DS VOL. 2: SHINSEIKI EVANGELION - SHITO, FUTATABI",1/1/2008,Misc,0,0,0.08,0,0.08
11419,ULTIMATE GHOSTS 'N GOBLINS,1/1/2006,Platform,0.07,0.01,0,0.01,0.08
11421,SWINGERZ GOLF,1/1/2002,Sports,0.06,0.02,0,0,0.08
11423,PETZ FANTASY: SUNSHINE MAGIC,1/1/2010,Simulation,0.07,0,0,0,0.08
11424,C.O.P.: THE RECRUIT,1/1/2009,Action,0.05,0.02,0,0.01,0.08
11427,THE KING OF FIGHTERS 2006,1/1/2006,Fighting,0.01,0.01,0.05,0,0.08
11429,PRETTY RHYTHM RAINBOW LIVE: KIRA KIRA MY * DESIGN,1/1/2013,Misc,0,0,0.08,0,0.08
11430,NOBUNAGA'S AMBITION: RISE TO POWER,1/1/2004,Strategy,0,0,0.08,0,0.08
11435,"3 IN 1: SOLITAIRE, MAHJONG & TANGRAM",1/1/2010,Misc,0,0.07,0,0.01,0.08
11436,POP'N MUSIC,1/1/2009,Misc,0.07,0,0,0.01,0.08
11439,WORLD SOCCER WINNING ELEVEN 8 INTERNATIONAL,1/1/2011,Adventure,0.23,1.91,1.12,0.68,3.94
11440,DIEGO'S BUILD & RESCUE,1/1/2010,Action,0.07,0,0,0.01,0.08
11441,KING'S FIELD (JAPAN),1/1/1994,Role-Playing,0,0,0.08,0.01,0.08
11442,SLAM 'N JAM '96 FEATURING MAGIC & KAREEM,1/1/1995,Sports,0.04,0.03,0,0.01,0.08
11443,FAR CRY VENGEANCE,1/1/2006,Shooter,0.06,0.01,0,0.01,0.08
11445,SAMURAI SHODOWN SEN,1/1/2009,Fighting,0.07,0.01,0,0.01,0.08
11446,BANGAI-O SPIRITS,1/1/2008,Shooter,0.07,0,0,0.01,0.08
11447,TONY HAWK'S UNDERGROUND 2,1/1/2012,Racing,2.46,1.33,0.01,0.31,4.11
11448,TORADORA PORTABLE!,1/1/2009,Adventure,0,0,0.08,0,0.08
11450,SMUGGLER'S RUN: WARZONES,1/1/2002,Misc,0.06,0.02,0,0,0.08
11451,KAIDAN RESTAURANT: URA MENU 100-SEN,1/1/2010,Misc,0,0,0.08,0,0.08
11452,R/C STUNT COPTER,1/1/1998,Simulation,0.04,0.03,0,0.01,0.08
11453,YAMAKAWA SHUPPANSHA KANSHUU: SHOUSETSU SEKAISHI B,1/1/2007,Misc,0,0,0.08,0,0.08
11455,FINAL FANTASY VI,1/1/1999,Role-Playing,0,0,0.08,0.01,0.08
11456,HORRID HENRY'S HORRID ADVENTURE,1/1/2010,Adventure,0,0.07,0,0.01,0.08
11459,PRINCESS IN LOVE,1/1/2009,Simulation,0.07,0,0,0.01,0.08
11460,THE LEGEND OF ALON D'AR,1/1/2001,Role-Playing,0.04,0.03,0,0.01,0.08
11461,SPACE CHANNEL 5 SPECIAL EDITION,1/1/2003,Misc,0.04,0.03,0,0.01,0.08
11464,BLACK/MATRIX,1/1/1998,Strategy,0,0,0.08,0,0.08
11468,THE SIMS 3: FAST LANE STUFF,1/1/2010,Simulation,0.01,0.05,0,0.02,0.08
11469,TRACKMANIA DS,1/1/2008,Racing,0.06,0.01,0,0.01,0.08
11470,JUNIOR CLASSIC BOOKS & FAIRYTALES,1/1/2010,Misc,0.06,0.01,0,0.01,0.08
11472,PREY THE STARS,1/1/2008,Action,0.07,0,0,0.01,0.08
